date,futures_price
2025-03-17,36137.19921875
2025-03-18,36619.3515625
2025-03-19,36223.5
2025-03-20,36676.6484375
2025-03-21,36702.80078125
2025-03-24,37217.05078125
2025-03-25,37706.8984375
2025-03-26,37336.69921875
2025-03-27,37548.30078125
2025-03-28,36886.1484375
2025-04-01,35980.6484375
2025-04-02,36283.5
2025-04-03,34757.25
2025-04-04,33511.44921875
2025-04-07,32668.80078125
2025-04-08,33244.3984375
2025-04-09,32517.349609375
2025-04-11,32740.849609375
2025-04-15,33275.30078125
2025-04-16,33295.5
2025-04-17,33372.3515625
2025-04-21,34135.05078125
2025-04-22,33941.05078125
2025-04-23,35414.6484375
2025-04-24,35307.1015625
2025-04-25,35562.25
2025-04-28,35482.94921875
2025-04-29,35920.3984375
2025-04-30,35794.94921875
2025-05-02,35891.8515625
2025-05-05,35991.25
2025-05-06,35869.19921875
2025-05-07,35920.30078125
2025-05-08,36002.44921875
2025-05-09,35880.1015625
2025-05-12,38282.55078125
2025-05-13,37354.6015625
2025-05-14,37853.55078125
2025-05-15,38293.80078125
2025-05-16,37972.3515625
2025-05-19,37477.80078125
2025-05-20,37283.5
2025-05-21,37540.1015625
2025-05-22,37050.1484375
2025-05-23,37403.55078125
2025-05-26,37785.8984375
2025-05-27,37501.44921875
2025-05-28,37465.75
2025-05-29,37754.1484375
2025-05-30,37321.75
2025-06-02,37061.8515625
2025-06-03,36814.8984375
2025-06-04,36938.1015625
2025-06-05,37107.94921875
2025-06-06,37294.8515625
2025-06-09,37669.19921875
2025-06-10,38300.0
2025-06-11,38784.30078125
2025-06-12,38460.30078125
2025-06-13,38469.25
2025-06-16,39073.05078125
2025-06-17,39356.1015625
2025-06-18,39030.8984375
2025-06-19,38664.94921875
2025-06-20,38991.44921875
2025-06-23,38414.1015625
2025-06-24,38417.94921875
2025-06-25,39046.30078125
2025-06-26,38996.25
2025-06-27,38822.94921875
2025-06-30,38950.0
2025-07-01,38833.1484375
2025-07-02,38879.1015625
2025-07-03,38854.30078125
2025-07-04,39166.55078125
2025-07-07,38866.94921875
2025-07-08,38983.25
2025-07-09,38680.8515625
2025-07-10,38376.6484375
2025-07-11,37693.25
2025-07-14,37273.69921875
2025-07-15,37424.6015625
2025-07-16,37660.75
2025-07-17,37138.55078125
2025-07-18,37141.8984375
2025-07-21,37031.75
2025-07-22,36858.8984375
2025-07-23,36951.5
2025-07-24,36135.80078125
2025-07-25,35623.75
2025-07-28,35370.05078125
2025-07-29,35373.25
2025-07-30,35481.69921875
2025-07-31,35301.6484375
2025-08-01,34649.6015625
2025-08-04,35203.3515625
2025-08-05,35034.5
2025-08-06,34426.25
2025-08-07,34726.80078125
2025-08-08,34398.5
2025-08-11,34544.6484375
2025-08-12,34674.30078125
2025-08-13,34692.94921875
2025-08-14,34833.19921875
2025-08-18,34634.94921875
2025-08-19,34756.69921875
2025-08-20,35690.05078125
2025-08-21,35723.8984375
2025-08-22,35440.8515625
2025-08-25,36280.1015625
2025-08-26,36063.19921875
2025-08-28,35488.80078125
2025-08-29,35181.25
2025-09-01,35740.6484375
2025-09-02,35737.8984375
2025-09-03,35474.94921875
2025-09-04,35143.1015625
2025-09-05,34635.8515625
2025-09-08,34310.44921875
2025-09-09,35255.94921875
2025-09-10,36183.80078125
2025-09-11,36003.5
2025-09-12,36110.75
2025-09-15,35902.19921875
2025-09-16,36212.1484375
2025-09-17,36447.1484375
2025-09-18,36750.25
2025-09-19,36578.25
2025-09-22,35500.1484375
2025-09-23,35249.1015625
2025-09-24,34994.30078125
2025-09-25,34548.30078125
2025-09-26,33702.0
2025-09-29,33693.1015625
2025-09-30,33655.1015625
2025-10-01,33905.19921875
2025-10-03,33949.75
2025-10-06,34722.55078125
2025-10-07,34709.44921875
2025-10-08,35232.25
2025-10-09,35628.5
2025-10-10,35609.05078125
2025-10-13,35330.80078125
2025-10-14,35214.8515625
2025-10-15,35401.80078125
2025-10-16,35531.05078125
2025-10-17,34950.69921875
2025-10-20,35292.6015625
2025-10-21,35299.75
2025-10-23,36078.6484375
2025-10-24,35986.3515625
2025-10-27,36129.1015625
2025-10-28,35860.3984375
2025-10-29,36090.1015625
2025-10-30,35906.3984375
2025-10-31,35712.3515625
2025-11-03,35653.1015625
2025-11-04,35274.55078125
2025-11-06,35337.6015625
2025-11-07,35117.6484375
2025-11-10,35688.25
2025-11-11,36116.8984375
2025-11-12,36855.3984375
2025-11-13,36679.5
2025-11-14,36301.25
