date,spot_price,futures_price,spread_points,spread_pct,annual_return_potential
2019-03-27,11445.0498046875,15339.400390625,3894.3505859375,34.026506239776324,136.1060249591053
2019-03-28,11570.0,15566.75,3996.75,34.54407951598963,138.17631806395852
2019-04-01,11669.150390625,15840.650390625,4171.5,35.74810384954319,142.99241539817277
2019-04-02,11713.2001953125,15988.400390625,4275.2001953125,36.49899364840866,145.99597459363463
2019-04-03,11643.9501953125,15962.9501953125,4319.0,37.09222323656707,148.3688929462683
2019-04-04,11598.0,15744.7998046875,4146.7998046875,35.7544387367434,143.0177549469736
2019-04-05,11665.9501953125,15923.0498046875,4257.099609375,36.491666243231066,145.96666497292426
2019-04-08,11604.5,16028.25,4423.75,38.12098754793399,152.48395019173597
2019-04-09,11671.9501953125,16121.599609375,4449.6494140625,38.122587396316135,152.49034958526454
2019-04-10,11584.2998046875,15999.150390625,4414.8505859375,38.11063819455936,152.44255277823743
2019-04-11,11596.7001953125,15874.75,4278.0498046875,36.89023370990249,147.56093483960996
2019-04-12,11643.4501953125,15911.099609375,4267.6494140625,36.652790560143416,146.61116224057366
2019-04-15,11690.349609375,16113.7001953125,4423.3505859375,37.83762448293439,151.35049793173755
2019-04-16,11787.150390625,16084.900390625,4297.75,36.46131471622054,145.84525886488217
2019-04-18,11752.7998046875,16079.2998046875,4326.5,36.81250486606956,147.25001946427824
2019-04-22,11594.4501953125,16150.599609375,4556.1494140625,39.295950539375276,157.1838021575011
2019-04-23,11575.9501953125,16166.2998046875,4590.349609375,39.65419280426578,158.61677121706313
2019-04-24,11726.150390625,16370.349609375,4644.19921875,39.605489133612124,158.4219565344485
2019-04-25,11641.7998046875,16352.7998046875,4711.0,40.466251602292154,161.86500640916861
2019-04-26,11754.650390625,16504.44921875,4749.798828125,40.40782728777058,161.63130915108232
2019-04-30,11748.150390625,16705.400390625,4957.25,42.196003925484945,168.78401570193978
2019-05-02,11724.75,16403.69921875,4678.94921875,39.906601153542724,159.6264046141709
2019-05-03,11712.25,16092.9501953125,4380.7001953125,37.402721042604966,149.61088417041987
2019-05-06,11598.25,16111.349609375,4513.099609375,38.91190144526114,155.64760578104455
2019-05-07,11497.900390625,16135.75,4637.849609375,40.33649146201115,161.3459658480446
2019-05-08,11359.4501953125,16061.599609375,4702.1494140625,41.394163742210445,165.57665496884178
2019-05-09,11301.7998046875,16132.849609375,4831.0498046875,42.74584480503529,170.98337922014116
2019-05-10,11278.900390625,15949.599609375,4670.69921875,41.41094483494398,165.64377933977593
2019-05-13,11148.2001953125,15955.2998046875,4807.099609375,43.11996129560221,172.47984518240884
2019-05-14,11222.0498046875,15762.75,4540.7001953125,40.46230656912456,161.84922627649823
2019-05-15,11157.0,15776.7998046875,4619.7998046875,41.40718656168773,165.62874624675092
2019-05-16,11257.099609375,15934.0,4676.900390625,41.54622907245167,166.1849162898067
2019-05-17,11407.150390625,15843.400390625,4436.25,38.89008076588475,155.560323063539
2019-05-20,11828.25,15968.2001953125,4139.9501953125,35.000530047238605,140.00212018895442
2019-05-21,11709.099609375,15766.9501953125,4057.8505859375,34.655530496030146,138.62212198412058
2019-05-22,11737.900390625,15666.150390625,3928.25,33.46637702887199,133.86550811548796
2019-05-23,11657.0498046875,15538.849609375,3881.7998046875,33.30001904192398,133.20007616769593
2019-05-24,11844.099609375,15569.849609375,3725.75,31.456591238484222,125.82636495393689
2019-05-27,11924.75,15556.650390625,3631.900390625,30.456826269942766,121.82730507977107
2019-05-28,11928.75,15762.0498046875,3833.2998046875,32.134966402074824,128.5398656082993
2019-05-29,11861.099609375,15865.599609375,4004.5,33.761625244550245,135.04650097820098
2019-05-30,11945.900390625,15997.349609375,4051.44921875,33.91497573451666,135.65990293806664
2019-05-31,11922.7998046875,16160.650390625,4237.8505859375,35.544089101214055,142.17635640485622
2019-06-03,12088.5498046875,16360.5498046875,4272.0,35.33922653272665,141.3569061309066
2019-06-04,12021.650390625,16105.2001953125,4083.5498046875,33.96829613238485,135.8731845295394
2019-06-06,11843.75,16012.099609375,4168.349609375,35.194508575197894,140.77803430079157
2019-06-07,11870.650390625,16109.849609375,4239.19921875,35.71160028517024,142.84640114068097
2019-06-10,11922.7001953125,16362.400390625,4439.7001953125,37.23737175793451,148.94948703173804
2019-06-11,11965.599609375,16448.099609375,4482.5,37.461557684814885,149.84623073925954
2019-06-12,11906.2001953125,16425.94921875,4519.7490234375,37.96130544837417,151.84522179349668
2019-06-13,11914.0498046875,16316.599609375,4402.5498046875,36.952588556036986,147.81035422414794
2019-06-14,11823.2998046875,16268.2001953125,4444.900390625,37.59441496072663,150.37765984290652
2019-06-17,11672.150390625,16228.2001953125,4556.0498046875,39.03350841287045,156.1340336514818
2019-06-18,11691.5,16322.5,4631.0,39.60997305734936,158.43989222939743
2019-06-19,11691.4501953125,16282.7001953125,4591.25,39.270149753028825,157.0805990121153
2019-06-20,11831.75,16316.9501953125,4485.2001953125,37.90817246233651,151.63268984934604
2019-06-21,11724.099609375,16189.400390625,4465.30078125,38.08651350658425,152.346054026337
2019-06-24,11699.650390625,16187.400390625,4487.75,38.357983787242574,153.4319351489703
2019-06-25,11796.4501953125,16214.4501953125,4418.0,37.451944668537315,149.80777867414926
2019-06-26,11847.5498046875,16101.75,4254.2001953125,35.90784816645649,143.63139266582596
2019-06-27,11841.5498046875,15991.7998046875,4150.25,35.04819950473979,140.19279801895917
2019-06-28,11788.849609375,15936.4501953125,4147.6005859375,35.18240306195059,140.72961224780235
2019-07-01,11865.599609375,15916.7001953125,4051.1005859375,34.14155811170915,136.5662324468366
2019-07-02,11910.2998046875,16074.099609375,4163.7998046875,34.9596557010997,139.8386228043988
2019-07-03,11916.75,15927.650390625,4010.900390625,33.65767000755239,134.63068003020956
2019-07-05,11811.150390625,15550.0498046875,3738.8994140625,31.65567527639153,126.62270110556612
2019-07-08,11558.599609375,15376.0,3817.400390625,33.0264955931925,132.10598237277
2019-07-09,11555.900390625,15254.5,3698.599609375,32.00615689259123,128.0246275703649
2019-07-10,11498.900390625,15168.599609375,3669.69921875,31.913479498803976,127.6539179952159
2019-07-11,11582.900390625,15214.2998046875,3631.3994140625,31.351382569098945,125.40553027639578
2019-07-12,11552.5,15227.400390625,3674.900390625,31.810434024020772,127.24173609608309
2019-07-15,11588.349609375,15662.0498046875,4073.7001953125,35.15341125035499,140.61364500141997
2019-07-16,11662.599609375,15580.4501953125,3917.8505859375,33.593287235790285,134.37314894316114
2019-07-17,11687.5,15676.0,3988.5,34.12620320855615,136.5048128342246
2019-07-18,11596.900390625,15498.5,3901.599609375,33.64346918534435,134.5738767413774
2019-07-19,11419.25,15383.650390625,3964.400390625,34.716819323729666,138.86727729491867
2019-07-22,11346.2001953125,15448.25,4102.0498046875,36.15351160807295,144.6140464322918
2019-07-23,11331.0498046875,15493.400390625,4162.3505859375,36.73402427562883,146.93609710251533
2019-07-24,11271.2998046875,15380.75,4109.4501953125,36.45941698404176,145.83766793616704
2019-07-25,11252.150390625,15474.650390625,4222.5,37.526160364138725,150.1046414565549
2019-07-26,11284.2998046875,15348.0498046875,4063.75,36.012424965099896,144.04969986039958
2019-07-29,11189.2001953125,15400.849609375,4211.6494140625,37.64030798043,150.56123192172
2019-07-30,11085.400390625,15501.650390625,4416.25,39.838434737412406,159.35373894964962
2019-07-31,11118.0,15620.2001953125,4502.2001953125,40.494695046883436,161.97878018753374
2019-08-01,10980.0,15332.099609375,4352.099609375,39.636608464253186,158.54643385701274
2019-08-02,10997.349609375,15422.099609375,4424.75,40.234694332423494,160.93877732969398
2019-08-05,10862.599609375,15518.5498046875,4655.9501953125,42.86220944104547,171.4488377641819
2019-08-06,10948.25,15514.7998046875,4566.5498046875,41.71031721679264,166.84126886717056
2019-08-07,10855.5,15583.349609375,4727.849609375,43.552573436276546,174.21029374510618
2019-08-08,11032.4501953125,15867.9501953125,4835.5,43.82979224374402,175.3191689749761
2019-08-09,11109.650390625,15821.349609375,4711.69921875,42.410868506951566,169.64347402780626
2019-08-13,10925.849609375,15424.400390625,4498.55078125,41.1734642346714,164.6938569386856
2019-08-14,11029.400390625,15466.25,4436.849609375,40.22747794291996,160.90991177167984
2019-08-16,11047.7998046875,15365.349609375,4317.5498046875,39.08063036094839,156.32252144379356
2019-08-19,11053.900390625,15415.150390625,4361.25,39.45439931500423,157.81759726001692
2019-08-20,11017.0,15597.75,4580.75,41.57892348189162,166.31569392756649
2019-08-21,10918.7001953125,15578.150390625,4659.4501953125,42.67403731181158,170.69614924724632
2019-08-22,10741.349609375,15632.0,4890.650390625,45.53106051362915,182.1242420545166
2019-08-23,10829.349609375,15816.599609375,4987.25,46.05308887324612,184.21235549298447
2019-08-26,11057.849609375,15890.2001953125,4832.3505859375,43.70063580753138,174.8025432301255
2019-08-27,11105.349609375,15675.2998046875,4569.9501953125,41.15088994095786,164.60355976383144
2019-08-28,11046.099609375,15879.900390625,4833.80078125,43.76024979122474,175.04099916489895
2019-08-29,10948.2998046875,15884.5498046875,4936.25,45.08690927413726,180.34763709654905
2019-08-30,11023.25,16010.400390625,4987.150390625,45.24210546458621,180.96842185834484
2019-09-03,10797.900390625,15984.900390625,5187.0,48.037116590772406,192.14846636308963
2019-09-04,10844.650390625,16032.5,5187.849609375,47.8378686495952,191.3514745983808
2019-09-05,10847.900390625,16030.9501953125,5183.0498046875,47.77929016721806,191.11716066887223
2019-09-06,10946.2001953125,16034.5498046875,5088.349609375,46.485077182801646,185.94030873120658
2019-09-09,11003.0498046875,15919.400390625,4916.3505859375,44.681708010110476,178.7268320404419
2019-09-11,11035.7001953125,15701.7998046875,4666.099609375,42.28186274357981,169.12745097431923
2019-09-12,10982.7998046875,15583.25,4600.4501953125,41.88777249084528,167.55108996338112
2019-09-13,11075.900390625,15722.900390625,4647.0,41.95595695256858,167.8238278102743
2019-09-16,11003.5,15743.150390625,4739.650390625,43.074025452128865,172.29610180851546
2019-09-17,10817.599609375,15625.650390625,4808.05078125,44.44655889355653,177.7862355742261
2019-09-18,10840.650390625,15702.2998046875,4861.6494140625,44.8464735867403,179.3858943469612
2019-09-19,10704.7998046875,15522.4501953125,4817.650390625,45.004581856032566,180.01832742413026
2019-09-20,11274.2001953125,15491.099609375,4216.8994140625,37.40309149216429,149.61236596865717
2019-09-23,11600.2001953125,15040.650390625,3440.4501953125,29.658541554332345,118.63416621732938
2019-09-24,11588.2001953125,15338.650390625,3750.4501953125,32.36438905180099,129.45755620720396
2019-09-25,11440.2001953125,15379.900390625,3939.7001953125,34.43733613094245,137.7493445237698
2019-09-26,11571.2001953125,15312.900390625,3741.7001953125,32.33631889653301,129.34527558613203
2019-09-27,11512.400390625,15236.400390625,3724.0,32.347728307231215,129.39091322892486
2019-09-30,11474.4501953125,15540.150390625,4065.7001953125,35.4326362144428,141.7305448577712
2019-10-01,11359.900390625,15300.25,3940.349609375,34.6864802848699,138.7459211394796
2019-10-03,11314.0,15277.9501953125,3963.9501953125,35.03579808478434,140.14319233913736
2019-10-04,11174.75,15340.2998046875,4165.5498046875,37.27644738976264,149.10578955905055
2019-10-07,11126.400390625,15246.75,4120.349609375,37.03218889054871,148.12875556219484
2019-10-09,11313.2998046875,15128.75,3815.4501953125,33.725352118147036,134.90140847258814
2019-10-10,11234.5498046875,15093.7998046875,3859.25,34.35162126736728,137.4064850694691
2019-10-11,11305.0498046875,15321.900390625,4016.8505859375,35.531471823078235,142.12588729231294
2019-10-14,11341.150390625,15277.75,3936.599609375,34.710761023230354,138.84304409292142
2019-10-15,11428.2998046875,15208.400390625,3780.1005859375,33.076666263051926,132.3066650522077
2019-10-16,11464.0,15344.9501953125,3880.9501953125,33.853368765810366,135.41347506324146
2019-10-17,11586.349609375,15281.900390625,3695.55078125,31.895729939477878,127.58291975791151
2019-10-18,11661.849609375,15410.099609375,3748.25,32.14112791324945,128.5645116529978
2019-10-22,11588.349609375,14688.650390625,3100.30078125,26.753600691696853,107.01440276678741
2019-10-23,11604.099609375,14833.349609375,3229.25,27.828527061169623,111.3141082446785
2019-10-24,11582.599609375,14781.5,3198.900390625,27.618155668920803,110.47262267568321
2019-10-25,11583.900390625,14898.849609375,3314.94921875,28.616865709867735,114.46746283947094
2019-10-29,11786.849609375,15181.400390625,3394.55078125,28.799474785442662,115.19789914177065
2019-10-30,11844.099609375,15395.650390625,3551.55078125,29.98582330765632,119.94329323062529
2019-10-31,11877.4501953125,15559.400390625,3681.9501953125,30.999500185364713,123.99800074145885
2019-11-01,11890.599609375,15471.2001953125,3580.6005859375,30.112868177937962,120.45147271175185
2019-11-04,11941.2998046875,15591.2998046875,3650.0,30.566186761069424,122.2647470442777
2019-11-05,11917.2001953125,15533.4501953125,3616.25,30.344795260067986,121.37918104027194
2019-11-06,11966.0498046875,15561.2998046875,3595.25,30.045420658299626,120.1816826331985
2019-11-07,12012.0498046875,15624.400390625,3612.3505859375,30.07272401191544,120.29089604766176
2019-11-08,11908.150390625,15383.2998046875,3475.1494140625,29.182948653372748,116.73179461349099
2019-11-11,11913.4501953125,15308.5498046875,3395.099609375,28.498038382792295,113.99215353116918
2019-11-13,11840.4501953125,15240.9501953125,3400.5,28.719347186192458,114.87738874476983
2019-11-14,11872.099609375,15388.75,3516.650390625,29.621132793124637,118.48453117249855
2019-11-15,11895.4501953125,15310.650390625,3415.2001953125,28.71013823973041,114.84055295892163
2019-11-18,11884.5,15295.25,3410.75,28.699145946400773,114.79658378560309
2019-11-19,11940.099609375,15304.849609375,3364.75,28.180250668579866,112.72100267431946
2019-11-20,11999.099609375,15318.5,3319.400390625,27.6637456033078,110.6549824132312
2019-11-21,11968.400390625,15293.9501953125,3325.5498046875,27.78608415617884,111.14433662471536
2019-11-22,11914.400390625,14995.900390625,3081.5,25.863659932267495,103.45463972906998
2019-11-25,12073.75,15100.599609375,3026.849609375,25.069672714566728,100.27869085826691
2019-11-26,12037.7001953125,14922.150390625,2884.4501953125,23.96180456824892,95.84721827299568
2019-11-27,12100.7001953125,15022.150390625,2921.4501953125,24.142819408452038,96.57127763380815
2019-11-28,12151.150390625,15121.7998046875,2970.6494140625,24.447474671652905,97.78989868661162
2019-11-29,12056.0498046875,14998.0498046875,2942.0,24.40268618379566,97.61074473518264
2019-12-02,12048.2001953125,14852.0,2803.7998046875,23.271524038738605,93.08609615495442
2019-12-03,11994.2001953125,14920.75,2926.5498046875,24.399707834051632,97.59883133620653
2019-12-04,12043.2001953125,15175.150390625,3131.9501953125,26.005963070609166,104.02385228243666
2019-12-05,12018.400390625,15367.5,3349.099609375,27.86643397225706,111.46573588902824
2019-12-06,11921.5,15289.599609375,3368.099609375,28.25231396531477,113.00925586125908
2019-12-09,11937.5,15157.150390625,3219.650390625,26.97089332460733,107.88357329842933
2019-12-10,11856.7998046875,14946.5498046875,3089.75,26.05888646933627,104.23554587734507
2019-12-11,11910.150390625,15130.2998046875,3220.1494140625,27.037017236971415,108.14806894788566
2019-12-12,11971.7998046875,14972.650390625,3000.8505859375,25.065993709337935,100.26397483735174
2019-12-13,12086.7001953125,15200.5498046875,3113.849609375,25.762611457696472,103.05044583078589
2019-12-16,12053.9501953125,15348.75,3294.7998046875,27.333776490704025,109.3351059628161
2019-12-17,12165.0,15637.150390625,3472.150390625,28.542132269831484,114.16852907932594
2019-12-18,12221.650390625,15710.650390625,3489.0,28.547699275347842,114.19079710139137
2019-12-19,12259.7001953125,15812.9501953125,3553.25,28.983172046561023,115.93268818624409
2019-12-20,12271.7998046875,15844.5498046875,3572.75,29.113496446016867,116.45398578406747
2019-12-23,12262.75,15865.5,3602.75,29.379625287965588,117.51850115186235
2019-12-24,12214.5498046875,15778.2001953125,3563.650390625,29.175454254215744,116.70181701686298
2019-12-26,12126.5498046875,15706.4501953125,3579.900390625,29.521178309441275,118.0847132377651
2019-12-27,12245.7998046875,15780.7001953125,3534.900390625,28.866227171800535,115.46490868720214
2019-12-30,12255.849609375,15775.0,3519.150390625,28.714046784101022,114.85618713640409
2019-12-31,12168.4501953125,15652.400390625,3483.9501953125,28.631010025044755,114.52404010017902
2020-01-02,12282.2001953125,15709.650390625,3427.4501953125,27.905832349326026,111.6233293973041
2020-01-03,12226.650390625,15936.599609375,3709.94921875,30.343136510999518,121.37254604399807
2020-01-06,11993.0498046875,15879.7998046875,3886.75,32.40835369899705,129.6334147959882
2020-01-07,12052.9501953125,15895.2001953125,3842.25,31.87808742040837,127.51234968163348
2020-01-08,12025.349609375,15953.4501953125,3928.1005859375,32.665167446567544,130.66066978627018
2020-01-09,12215.900390625,15925.150390625,3709.25,30.364114648860724,121.4564585954429
2020-01-10,12256.7998046875,15959.900390625,3703.1005859375,30.212621931878854,120.85048772751541
2020-01-13,12329.5498046875,16225.900390625,3896.3505859375,31.601726321395525,126.4069052855821
2020-01-14,12362.2998046875,16362.349609375,4000.0498046875,32.35684191359582,129.4273676543833
2020-01-15,12343.2998046875,16346.849609375,4003.5498046875,32.43500415640159,129.74001662560636
2020-01-16,12355.5,16381.650390625,4026.150390625,32.585896083727896,130.34358433491158
2020-01-17,12352.349609375,16356.599609375,4004.25,32.41690954861669,129.66763819446675
2020-01-20,12224.5498046875,16207.150390625,3982.6005859375,32.578709642218264,130.31483856887306
2020-01-21,12169.849609375,16175.2001953125,4005.3505859375,32.91207956137759,131.64831824551035
2020-01-22,12106.900390625,16334.5498046875,4227.6494140625,34.9193375484958,139.6773501939832
2020-01-23,12180.349609375,16474.400390625,4294.05078125,35.25392060951145,141.0156824380458
2020-01-24,12248.25,16472.75,4224.5,34.490641520217174,137.9625660808687
2020-01-27,12119.0,16393.55078125,4274.55078125,35.27148099059328,141.08592396237313
2020-01-28,12055.7998046875,16429.75,4373.9501953125,36.280879461948544,145.12351784779418
2020-01-29,12129.5,16479.30078125,4349.80078125,35.86133625664702,143.4453450265881
2020-01-30,12035.7998046875,16327.900390625,4292.1005859375,35.66111646577808,142.64446586311232
2020-01-31,11962.099609375,16144.150390625,4182.05078125,34.96084230875674,139.84336923502696
2020-02-03,11707.900390625,16059.900390625,4352.0,37.17148126306939,148.68592505227755
2020-02-04,11979.650390625,16350.849609375,4371.19921875,36.488537446558546,145.95414978623418
2020-02-05,12089.150390625,16448.55078125,4359.400390625,36.06043642244426,144.24174568977705
2020-02-06,12137.9501953125,16371.150390625,4233.2001953125,34.875742009118646,139.50296803647458
2020-02-07,12098.349609375,16470.150390625,4371.80078125,36.135513705623914,144.54205482249566
2020-02-10,12031.5,16431.94921875,4400.44921875,36.57440235008104,146.29760940032415
2020-02-11,12107.900390625,16452.30078125,4344.400390625,35.88070805396464,143.52283221585856
2020-02-12,12201.2001953125,16538.099609375,4336.8994140625,35.54485906827974,142.17943627311897
2020-02-13,12174.650390625,16673.05078125,4498.400390625,36.94890815171958,147.7956326068783
2020-02-14,12113.4501953125,16642.75,4529.2998046875,37.390666834459665,149.56266733783866
2020-02-17,12045.7998046875,16647.69921875,4601.8994140625,38.20335294192518,152.81341176770073
2020-02-18,11992.5,16748.75,4756.25,39.660204294350635,158.64081717740254
2020-02-19,12125.900390625,16772.5,4646.599609375,38.31962542729993,153.27850170919973
2020-02-20,12080.849609375,16649.400390625,4568.55078125,37.81646927964989,151.26587711859955
2020-02-24,11829.400390625,16461.80078125,4632.400390625,39.16006084548677,156.64024338194707
2020-02-25,11797.900390625,16562.5,4764.599609375,40.385148641881294,161.54059456752518
2020-02-26,11678.5,16332.25,4653.75,39.848867577171724,159.3954703086869
2020-02-27,11633.2998046875,16123.7998046875,4490.5,38.600397783873895,154.40159113549558
2020-02-28,11201.75,15212.9501953125,4011.2001953125,35.80869234996764,143.23476939987057
2020-03-02,11132.75,15427.650390625,4294.900390625,38.57897096966158,154.31588387864633
2020-03-03,11303.2998046875,15723.2001953125,4419.900390625,39.10274403932964,156.41097615731857
2020-03-04,11251.0,15864.2998046875,4613.2998046875,41.00346462258911,164.01385849035643
2020-03-05,11269.0,15871.349609375,4602.349609375,40.840798734359744,163.36319493743898
2020-03-06,10989.4501953125,15663.5,4674.0498046875,42.532153307189056,170.12861322875622
2020-03-09,10451.4501953125,14854.900390625,4403.4501953125,42.13243246652467,168.52972986609868
2020-03-11,10458.400390625,14681.400390625,4223.0,40.379023964176525,161.5160958567061
2020-03-12,9590.150390625,13384.849609375,3794.69921875,39.56871440159653,158.27485760638612
2020-03-13,9955.2001953125,13539.099609375,3583.8994140625,36.00027466800731,144.00109867202923
2020-03-16,9197.400390625,12451.349609375,3253.94921875,35.37901016103183,141.51604064412732
2020-03-17,8967.0498046875,12099.25,3132.2001953125,34.93010815748064,139.72043262992256
2020-03-18,8468.7998046875,11753.0,3284.2001953125,38.77999564347581,155.11998257390323
2020-03-19,8263.4501953125,11340.0,3076.5498046875,37.23081439315378,148.9232575726151
2020-03-20,8745.4501953125,12363.4501953125,3618.0,41.37008294826517,165.48033179306069
2020-03-23,7610.25,11179.599609375,3569.349609375,46.90187062678624,187.60748250714497
2020-03-24,7801.0498046875,11865.0498046875,4064.0,52.09555254419759,208.38221017679035
2020-03-25,8317.849609375,12233.349609375,3915.5,47.07346470398867,188.29385881595468
2020-03-26,8641.4501953125,12535.599609375,3894.1494140625,45.063609996558874,180.2544399862355
2020-03-27,8660.25,12569.099609375,3908.849609375,45.13552852833348,180.54211411333392
2020-03-30,8281.099609375,12318.7998046875,4037.7001953125,48.758019898002864,195.03207959201146
2020-03-31,8597.75,12763.650390625,4165.900390625,48.45337897269634,193.81351589078537
2020-04-01,8253.7998046875,12045.849609375,3792.0498046875,45.943079483632715,183.77231793453086
2020-04-03,8083.7998046875,11680.0498046875,3596.25,44.48712346778635,177.9484938711454
2020-04-07,8792.2001953125,12588.9501953125,3796.75,43.183161389161846,172.73264555664738
2020-04-08,8748.75,12491.5498046875,3742.7998046875,42.78096647735391,171.12386590941563
2020-04-09,9111.900390625,12728.5498046875,3616.6494140625,39.691494189110955,158.76597675644382
2020-04-13,8993.849609375,12603.099609375,3609.25,40.13020182411983,160.52080729647932
2020-04-15,8925.2998046875,12702.599609375,3777.2998046875,42.32126524986523,169.2850609994609
2020-04-16,8992.7998046875,12463.599609375,3470.7998046875,38.59531936737149,154.38127746948595
2020-04-17,9266.75,12649.25,3382.5,36.50147031051879,146.00588124207516
2020-04-20,9261.849609375,12847.650390625,3585.80078125,38.71581738511919,154.86326954047675
2020-04-21,8981.4501953125,12408.849609375,3427.3994140625,38.16086867409553,152.64347469638213
2020-04-22,9187.2998046875,12571.2998046875,3384.0,36.83345566097051,147.33382264388203
2020-04-23,9313.900390625,13128.2001953125,3814.2998046875,40.95276570196973,163.81106280787893
2020-04-24,9154.400390625,12816.2001953125,3661.7998046875,40.000433107967844,160.00173243187137
2020-04-27,9282.2998046875,13121.150390625,3838.8505859375,41.35667524980076,165.42670099920304
2020-04-28,9380.900390625,13133.650390625,3752.75,40.004155717828425,160.0166228713137
2020-04-29,9553.349609375,13424.9501953125,3871.6005859375,40.52610596536923,162.10442386147693
2020-04-30,9859.900390625,14108.400390625,4248.5,43.08867059184049,172.35468236736196
2020-05-04,9293.5,13454.25,4160.75,44.77053854844784,179.08215419379135
2020-05-05,9205.599609375,13388.0498046875,4182.4501953125,45.43376176227657,181.73504704910627
2020-05-06,9270.900390625,13394.7001953125,4123.7998046875,44.48111435710823,177.92445742843293
2020-05-07,9199.0498046875,13292.7001953125,4093.650390625,44.50079603372758,178.00318413491033
2020-05-08,9251.5,13403.599609375,4152.099609375,44.88028546046587,179.52114184186348
2020-05-11,9239.2001953125,13593.5498046875,4354.349609375,47.129075215668294,188.51630086267318
2020-05-12,9196.5498046875,13687.75,4491.2001953125,48.83570785451873,195.34283141807492
2020-05-13,9383.5498046875,13776.9501953125,4393.400390625,46.820238417984434,187.28095367193774
2020-05-14,9142.75,13293.75,4151.0,45.40209455579557,181.60837822318229
2020-05-15,9136.849609375,13196.349609375,4059.5,44.42997503028494,177.71990012113977
2020-05-18,8823.25,13314.400390625,4491.150390625,50.901316302099566,203.60526520839827
2020-05-19,8879.099609375,13446.599609375,4567.5,51.44102669123571,205.76410676494285
2020-05-20,9066.5498046875,13517.400390625,4450.8505859375,49.09089655732508,196.36358622930032
2020-05-21,9106.25,13647.900390625,4541.650390625,49.87399193548387,199.4959677419355
2020-05-22,9039.25,13842.650390625,4803.400390625,53.139368759852864,212.55747503941146
2020-05-26,9029.0498046875,13574.9501953125,4545.900390625,50.34749490765862,201.38997963063449
2020-05-27,9314.9501953125,13952.900390625,4637.9501953125,49.790391768776445,199.16156707510578
2020-05-28,9490.099609375,14028.599609375,4538.5,47.82352332231102,191.29409328924407
2020-05-29,9580.2998046875,14010.5,4430.2001953125,46.242813749365844,184.97125499746338
2020-06-01,9826.150390625,14307.099609375,4480.94921875,45.60228615089399,182.40914460357595
2020-06-02,9979.099609375,14422.400390625,4443.30078125,44.52606903608499,178.10427614433996
2020-06-03,10061.5498046875,14361.7001953125,4300.150390625,42.73844958379707,170.95379833518828
2020-06-04,10029.099609375,14627.4501953125,4598.3505859375,45.850083906226786,183.40033562490714
2020-06-05,10142.150390625,14627.4501953125,4485.2998046875,44.22434722357827,176.89738889431308
2020-06-08,10167.4501953125,14894.599609375,4727.1494140625,46.492968475438005,185.97187390175202
2020-06-09,10046.650390625,14737.849609375,4691.19921875,46.69416209732527,186.77664838930107
2020-06-10,10116.150390625,14842.0498046875,4725.8994140625,46.716381544131266,186.86552617652507
2020-06-11,9902.0,14619.4501953125,4717.4501953125,47.64138755112604,190.56555020450415
2020-06-12,9972.900390625,14402.75,4429.849609375,44.41886949496928,177.67547797987712
2020-06-15,9813.7001953125,14396.7001953125,4583.0,46.700020469232015,186.80008187692806
2020-06-16,9914.0,14450.7998046875,4536.7998046875,45.76154735412044,183.04618941648175
2020-06-17,9881.150390625,14478.4501953125,4597.2998046875,46.525957231146975,186.1038289245879
2020-06-18,10091.650390625,14551.25,4459.599609375,44.19098399918714,176.76393599674856
2020-06-19,10244.400390625,14499.7998046875,4255.3994140625,41.538784621858014,166.15513848743205
2020-06-22,10311.2001953125,14463.7001953125,4152.5,40.271742584221556,161.08697033688622
2020-06-23,10471.0,14680.400390625,4209.400390625,40.200557641342755,160.80223056537102
2020-06-24,10305.2998046875,14581.4501953125,4276.150390625,41.494672369259334,165.97868947703734
2020-06-25,10288.900390625,14411.2001953125,4122.2998046875,40.06550406925546,160.26201627702184
2020-06-26,10383.0,14994.650390625,4611.650390625,44.41539430439179,177.66157721756716
2020-06-29,10312.400390625,14768.0,4455.599609375,43.206231726859485,172.82492690743794
2020-06-30,10302.099609375,14754.2998046875,4452.2001953125,43.21643513581406,172.86574054325624
2020-07-01,10430.0498046875,14732.150390625,4302.1005859375,41.24717203175807,164.98868812703228
2020-07-02,10551.7001953125,15122.5498046875,4570.849609375,43.31860766292014,173.27443065168055
2020-07-03,10607.349609375,15285.900390625,4678.55078125,44.10668973439885,176.4267589375954
2020-07-06,10763.650390625,15464.9501953125,4701.2998046875,43.67755950882864,174.71023803531455
2020-07-07,10799.650390625,15784.9501953125,4985.2998046875,46.16167768741067,184.6467107496427
2020-07-08,10705.75,15513.650390625,4807.900390625,44.90951489269785,179.6380595707914
2020-07-09,10813.4501953125,15535.9501953125,4722.5,43.67246267104598,174.6898506841839
2020-07-10,10768.0498046875,15565.2001953125,4797.150390625,44.549853294110186,178.19941317644074
2020-07-13,10802.7001953125,15819.2001953125,5016.5,46.43746386830911,185.74985547323644
2020-07-14,10607.349609375,15640.5498046875,5033.2001953125,47.4501207244461,189.8004828977844
2020-07-15,10618.2001953125,16459.849609375,5841.6494140625,55.0154386488338,220.0617545953352
2020-07-16,10739.9501953125,16926.05078125,6186.1005859375,57.59896902163896,230.39587608655583
2020-07-17,10901.7001953125,16821.349609375,5919.6494140625,54.300240402940304,217.20096161176122
